Date_reported,Country_code,Country,New_deaths
2020-04-30,AR,Argentina,10
2020-05-01,AR,Argentina,8
2020-05-02,AR,Argentina,5
2020-05-03,AR,Argentina,9
2020-05-04,AR,Argentina,12
2020-05-05,AR,Argentina,9
2020-05-06,AR,Argentina,12
2020-05-07,AR,Argentina,2
2020-05-08,AR,Argentina,11
2020-05-09,AR,Argentina,14
2020-05-10,AR,Argentina,8
2020-05-11,AR,Argentina,3
2020-05-12,AR,Argentina,5
2020-05-13,AR,Argentina,12
2020-05-14,AR,Argentina,4
2020-05-15,AR,Argentina,24
2020-05-16,AR,Argentina,8
2020-05-17,AR,Argentina,10
2020-05-18,AR,Argentina,3
2020-05-19,AR,Argentina,7
2020-05-20,AR,Argentina,9
2020-05-21,AR,Argentina,11
2020-05-22,AR,Argentina,10
2020-05-23,AR,Argentina,16
2020-05-24,AR,Argentina,20
2020-05-25,AR,Argentina,6
2020-05-26,AR,Argentina,7
2020-05-27,AR,Argentina,19
2020-05-28,AR,Argentina,21
2020-05-29,AR,Argentina,9
2020-05-30,AR,Argentina,9
2020-05-31,AR,Argentina,0
2020-06-01,AR,Argentina,20
2020-06-02,AR,Argentina,11
2020-06-03,AR,Argentina,19
2020-06-04,AR,Argentina,10
2020-06-05,AR,Argentina,18
2020-06-06,AR,Argentina,27
2020-06-07,AR,Argentina,27
2020-06-08,AR,Argentina,14
2020-06-09,AR,Argentina,14
2020-06-10,AR,Argentina,28
2020-06-11,AR,Argentina,19
2020-06-12,AR,Argentina,24
2020-06-13,AR,Argentina,31
2020-06-14,AR,Argentina,30
2020-06-15,AR,Argentina,17
2020-06-16,AR,Argentina,23
2020-06-17,AR,Argentina,20
2020-06-18,AR,Argentina,24
2020-06-19,AR,Argentina,43
2020-06-20,AR,Argentina,25
2020-06-21,AR,Argentina,25
2020-06-22,AR,Argentina,13
2020-06-23,AR,Argentina,24
2020-06-24,AR,Argentina,33
2020-06-25,AR,Argentina,36
2020-06-26,AR,Argentina,39
2020-06-27,AR,Argentina,43
2020-06-28,AR,Argentina,25
2020-06-29,AR,Argentina,25
2020-06-30,AR,Argentina,28
2020-07-01,AR,Argentina,38
2020-07-02,AR,Argentina,27
2020-07-03,AR,Argentina,53
2020-07-04,AR,Argentina,40
2020-07-05,AR,Argentina,50
2020-07-06,AR,Argentina,37
2020-07-07,AR,Argentina,33
2020-07-08,AR,Argentina,79
2020-07-09,AR,Argentina,52
2020-07-10,AR,Argentina,53
2020-07-11,AR,Argentina,42
2020-07-12,AR,Argentina,38
2020-07-13,AR,Argentina,31
2020-07-14,AR,Argentina,41
2020-07-15,AR,Argentina,67
2020-07-16,AR,Argentina,61
2020-07-17,AR,Argentina,85
2020-07-18,AR,Argentina,61
2020-07-19,AR,Argentina,71
2020-07-20,AR,Argentina,42
2020-07-21,AR,Argentina,35
2020-07-22,AR,Argentina,145
2020-07-23,AR,Argentina,80
2020-07-24,AR,Argentina,111
2020-07-25,AR,Argentina,105
2020-07-26,AR,Argentina,125
2020-07-27,AR,Argentina,66
2020-07-28,AR,Argentina,43
2020-07-29,AR,Argentina,126
2020-07-30,AR,Argentina,118
2020-07-31,AR,Argentina,111
2020-08-01,AR,Argentina,155
2020-08-02,AR,Argentina,77
2020-08-03,AR,Argentina,69
2020-08-04,AR,Argentina,55
2020-08-05,AR,Argentina,196
2020-08-06,AR,Argentina,146
2020-08-07,AR,Argentina,126
2020-08-08,AR,Argentina,156
2020-08-09,AR,Argentina,159
2020-08-10,AR,Argentina,106
2020-08-11,AR,Argentina,78
2020-08-12,AR,Argentina,151
2020-08-13,AR,Argentina,303
2020-08-14,AR,Argentina,158
2020-08-15,AR,Argentina,182
2020-08-16,AR,Argentina,137
2020-08-17,AR,Argentina,92
2020-08-18,AR,Argentina,93
2020-08-19,AR,Argentina,127
2020-08-20,AR,Argentina,237
2020-08-21,AR,Argentina,292
2020-08-22,AR,Argentina,161
2020-08-23,AR,Argentina,228
2020-08-24,AR,Argentina,152
2020-08-25,AR,Argentina,132
2020-08-26,AR,Argentina,323
2020-08-27,AR,Argentina,259
2020-08-28,AR,Argentina,283
2020-08-29,AR,Argentina,185
2020-08-30,AR,Argentina,176
2020-08-31,AR,Argentina,96
2020-09-01,AR,Argentina,97
2020-09-02,AR,Argentina,232
2020-09-03,AR,Argentina,241
2020-09-04,AR,Argentina,184
2020-09-05,AR,Argentina,313
2020-09-06,AR,Argentina,217
2020-09-07,AR,Argentina,122
2020-09-08,AR,Argentina,105
2020-09-09,AR,Argentina,267
2020-09-10,AR,Argentina,278
2020-09-11,AR,Argentina,256
2020-09-12,AR,Argentina,281
2020-09-13,AR,Argentina,212
2020-09-14,AR,Argentina,101
2020-09-15,AR,Argentina,105
2020-09-16,AR,Argentina,298
2020-09-17,AR,Argentina,200
2020-09-18,AR,Argentina,319
2020-09-19,AR,Argentina,262
2020-09-20,AR,Argentina,214
2020-09-21,AR,Argentina,204
2020-09-22,AR,Argentina,144
2020-09-23,AR,Argentina,429
2020-09-24,AR,Argentina,470
2020-09-25,AR,Argentina,424
2020-09-26,AR,Argentina,390
2020-09-27,AR,Argentina,442
2020-09-28,AR,Argentina,335
2020-09-29,AR,Argentina,206
2020-09-30,AR,Argentina,364
2020-10-01,AR,Argentina,406
2020-10-02,AR,Argentina,418
2020-10-03,AR,Argentina,3351
2020-10-04,AR,Argentina,311
2020-10-05,AR,Argentina,196
2020-10-06,AR,Argentina,223
2020-10-07,AR,Argentina,450
2020-10-08,AR,Argentina,359
2020-10-09,AR,Argentina,399
2020-10-10,AR,Argentina,484
2020-10-11,AR,Argentina,515
2020-10-12,AR,Argentina,356
2020-10-13,AR,Argentina,287
2020-10-14,AR,Argentina,318
2020-10-15,AR,Argentina,386
2020-10-16,AR,Argentina,349
2020-10-17,AR,Argentina,421
2020-10-18,AR,Argentina,381
2020-10-19,AR,Argentina,384
2020-10-20,AR,Argentina,160
2020-10-21,AR,Argentina,449
2020-10-22,AR,Argentina,459
2020-10-23,AR,Argentina,344
2020-10-24,AR,Argentina,438
2020-10-25,AR,Argentina,381
2020-10-26,AR,Argentina,275
2020-10-27,AR,Argentina,283
2020-10-28,AR,Argentina,405
2020-10-29,AR,Argentina,429
2020-10-30,AR,Argentina,341
2020-10-31,AR,Argentina,371
2020-11-01,AR,Argentina,350
2020-11-02,AR,Argentina,210
2020-11-03,AR,Argentina,138
2020-11-04,AR,Argentina,483
2020-11-05,AR,Argentina,429
2020-11-06,AR,Argentina,468
2020-11-07,AR,Argentina,246
2020-11-08,AR,Argentina,370
2020-11-09,AR,Argentina,212
2020-11-10,AR,Argentina,212
2020-11-11,AR,Argentina,347
2020-11-12,AR,Argentina,276
2020-11-13,AR,Argentina,348
2020-11-14,AR,Argentina,251
2020-11-15,AR,Argentina,263
2020-11-16,AR,Argentina,262
2020-11-17,AR,Argentina,129
2020-11-18,AR,Argentina,291
2020-11-19,AR,Argentina,379
2020-11-20,AR,Argentina,241
2020-11-21,AR,Argentina,185
2020-11-22,AR,Argentina,258
2020-11-23,AR,Argentina,212
2020-11-24,AR,Argentina,0
2020-11-25,AR,Argentina,120
2020-11-26,AR,Argentina,310
2020-11-27,AR,Argentina,282
2020-11-28,AR,Argentina,227
2020-11-29,AR,Argentina,275
2020-11-30,AR,Argentina,106
2020-12-01,AR,Argentina,151
2020-12-02,AR,Argentina,257
2020-12-03,AR,Argentina,198
2020-12-04,AR,Argentina,228
2020-12-05,AR,Argentina,149
2020-12-06,AR,Argentina,207
2020-12-07,AR,Argentina,120
2020-12-08,AR,Argentina,138
2020-12-09,AR,Argentina,118
2020-12-10,AR,Argentina,121
2020-12-11,AR,Argentina,213
2020-12-12,AR,Argentina,220
2020-12-13,AR,Argentina,164
2020-12-14,AR,Argentina,62
2020-12-15,AR,Argentina,98
2020-12-16,AR,Argentina,275
2020-12-17,AR,Argentina,163
2020-12-18,AR,Argentina,161
2020-12-19,AR,Argentina,169
2020-12-20,AR,Argentina,138
2020-12-21,AR,Argentina,91
2020-12-22,AR,Argentina,50
2020-12-23,AR,Argentina,184
2020-12-24,AR,Argentina,257
2020-12-25,AR,Argentina,60
2020-12-26,AR,Argentina,78
2020-12-27,AR,Argentina,30
2020-12-28,AR,Argentina,79
2020-12-29,AR,Argentina,149
2020-12-30,AR,Argentina,218
2020-12-31,AR,Argentina,150
2021-01-01,AR,Argentina,145
2021-01-02,AR,Argentina,82
2021-01-03,AR,Argentina,74
2021-01-04,AR,Argentina,56
2021-01-05,AR,Argentina,107
2021-01-06,AR,Argentina,152
2021-01-07,AR,Argentina,151
2021-01-08,AR,Argentina,191
2021-01-09,AR,Argentina,146
2021-01-10,AR,Argentina,151
2021-01-11,AR,Argentina,144
2021-01-12,AR,Argentina,78
2021-01-13,AR,Argentina,159
2021-01-14,AR,Argentina,194
2021-01-15,AR,Argentina,135
2021-01-16,AR,Argentina,142
2021-01-17,AR,Argentina,102
2021-01-18,AR,Argentina,68
2021-01-19,AR,Argentina,112
2021-01-20,AR,Argentina,425
2021-01-21,AR,Argentina,234
2021-01-22,AR,Argentina,150
2021-01-23,AR,Argentina,139
2021-01-24,AR,Argentina,220
2021-01-25,AR,Argentina,162
2021-01-26,AR,Argentina,90
2021-01-27,AR,Argentina,207
2021-01-28,AR,Argentina,219
2021-01-29,AR,Argentina,182
2021-01-30,AR,Argentina,166
2021-01-31,AR,Argentina,174
2021-02-01,AR,Argentina,156
2021-02-02,AR,Argentina,43
2021-02-03,AR,Argentina,275
2021-02-04,AR,Argentina,177
2021-02-05,AR,Argentina,113
2021-02-06,AR,Argentina,161
2021-02-07,AR,Argentina,285
2021-02-08,AR,Argentina,125
2021-02-09,AR,Argentina,61
2021-02-10,AR,Argentina,227
2021-02-11,AR,Argentina,158
2021-02-12,AR,Argentina,118
2021-02-13,AR,Argentina,200
2021-02-14,AR,Argentina,314
2021-02-15,AR,Argentina,48
2021-02-16,AR,Argentina,0
2021-02-17,AR,Argentina,91
2021-02-18,AR,Argentina,105
2021-02-19,AR,Argentina,184
2021-02-20,AR,Argentina,241
2021-02-21,AR,Argentina,143
2021-02-22,AR,Argentina,122
2021-02-23,AR,Argentina,237
2021-02-24,AR,Argentina,151
2021-02-25,AR,Argentina,14
2021-02-26,AR,Argentina,156
2021-02-27,AR,Argentina,207
2021-02-28,AR,Argentina,59
2021-03-01,AR,Argentina,19
2021-03-02,AR,Argentina,112
2021-03-03,AR,Argentina,115
2021-03-04,AR,Argentina,261
2021-03-05,AR,Argentina,52
2021-03-06,AR,Argentina,279
2021-03-07,AR,Argentina,86
2021-03-08,AR,Argentina,10
2021-03-09,AR,Argentina,241
2021-03-10,AR,Argentina,131
2021-03-11,AR,Argentina,107
2021-03-12,AR,Argentina,134
2021-03-13,AR,Argentina,85
2021-03-14,AR,Argentina,68
2021-03-15,AR,Argentina,24
2021-03-16,AR,Argentina,0
2021-03-17,AR,Argentina,166
2021-03-18,AR,Argentina,200
2021-03-19,AR,Argentina,195
2021-03-20,AR,Argentina,155
2021-03-21,AR,Argentina,90
2021-03-22,AR,Argentina,41
2021-03-23,AR,Argentina,28
2021-03-24,AR,Argentina,126
2021-03-25,AR,Argentina,152
2021-03-26,AR,Argentina,123
2021-03-27,AR,Argentina,146
2021-03-28,AR,Argentina,143
2021-03-29,AR,Argentina,133
2021-03-30,AR,Argentina,81
2021-03-31,AR,Argentina,162
2021-04-01,AR,Argentina,125
2021-04-02,AR,Argentina,122
2021-04-03,AR,Argentina,83
2021-04-04,AR,Argentina,82
2021-04-05,AR,Argentina,83
2021-04-06,AR,Argentina,93
2021-04-07,AR,Argentina,272
2021-04-08,AR,Argentina,163
2021-04-09,AR,Argentina,198
2021-04-10,AR,Argentina,290
2021-04-11,AR,Argentina,228
2021-04-12,AR,Argentina,297
2021-04-13,AR,Argentina,132
2021-04-14,AR,Argentina,178
2021-04-15,AR,Argentina,217
2021-04-16,AR,Argentina,368
2021-04-17,AR,Argentina,383
2021-04-18,AR,Argentina,159
2021-04-19,AR,Argentina,80
2021-04-20,AR,Argentina,64
2021-04-21,AR,Argentina,248
2021-04-22,AR,Argentina,316
2021-04-23,AR,Argentina,291
2021-04-24,AR,Argentina,537
2021-04-25,AR,Argentina,556
2021-04-26,AR,Argentina,298
2021-04-27,AR,Argentina,170
2021-04-28,AR,Argentina,443
2021-04-29,AR,Argentina,512
2021-04-30,AR,Argentina,348
2021-05-01,AR,Argentina,561
2021-05-02,AR,Argentina,357
2021-05-03,AR,Argentina,231
2021-05-04,AR,Argentina,156
2021-05-05,AR,Argentina,540
2021-05-06,AR,Argentina,410
2021-05-07,AR,Argentina,663
2021-05-08,AR,Argentina,398
2021-05-09,AR,Argentina,609
2021-05-10,AR,Argentina,170
2021-05-11,AR,Argentina,283
2021-05-12,AR,Argentina,496
2021-05-13,AR,Argentina,490
2021-05-14,AR,Argentina,496
2021-05-15,AR,Argentina,447
2021-05-16,AR,Argentina,599
2021-05-17,AR,Argentina,400
2021-05-18,AR,Argentina,269
2021-05-19,AR,Argentina,505
2021-05-20,AR,Argentina,744
2021-05-21,AR,Argentina,494
2021-05-22,AR,Argentina,434
2021-05-23,AR,Argentina,692
2021-05-24,AR,Argentina,297
2021-05-25,AR,Argentina,375
2021-05-26,AR,Argentina,417
2021-05-27,AR,Argentina,576
2021-05-28,AR,Argentina,532
2021-05-29,AR,Argentina,547
2021-05-30,AR,Argentina,558
2021-05-31,AR,Argentina,415
2021-06-01,AR,Argentina,348
2021-06-02,AR,Argentina,637
2021-06-03,AR,Argentina,640
2021-06-04,AR,Argentina,587
2021-06-05,AR,Argentina,553
2021-06-06,AR,Argentina,538
2021-06-07,AR,Argentina,456
2021-06-08,AR,Argentina,347
2021-06-09,AR,Argentina,732
2021-06-10,AR,Argentina,721
2021-06-11,AR,Argentina,605
2021-06-12,AR,Argentina,669
2021-06-13,AR,Argentina,687
2021-06-14,AR,Argentina,447
2021-06-15,AR,Argentina,268
2021-06-16,AR,Argentina,686
2021-06-17,AR,Argentina,586
2021-06-18,AR,Argentina,646
2021-06-19,AR,Argentina,528
2021-06-20,AR,Argentina,458
2021-06-21,AR,Argentina,495
2021-06-22,AR,Argentina,301
2021-06-23,AR,Argentina,447
2021-06-24,AR,Argentina,791
2021-06-25,AR,Argentina,705
2021-06-26,AR,Argentina,452
2021-06-27,AR,Argentina,541
2021-06-28,AR,Argentina,338
2021-06-29,AR,Argentina,251
2021-06-30,AR,Argentina,574
2021-07-01,AR,Argentina,526
2021-07-02,AR,Argentina,636
2021-07-03,AR,Argentina,468
2021-07-04,AR,Argentina,610
2021-07-05,AR,Argentina,212
2021-07-06,AR,Argentina,310
2021-07-07,AR,Argentina,617
2021-07-08,AR,Argentina,462
2021-07-09,AR,Argentina,456
2021-07-10,AR,Argentina,465
2021-07-11,AR,Argentina,327
2021-07-12,AR,Argentina,270
2021-07-13,AR,Argentina,280
2021-07-14,AR,Argentina,474
2021-07-15,AR,Argentina,385
2021-07-16,AR,Argentina,610
2021-07-17,AR,Argentina,445
2021-07-18,AR,Argentina,463
2021-07-19,AR,Argentina,276
2021-07-20,AR,Argentina,115
2021-07-21,AR,Argentina,406
2021-07-22,AR,Argentina,426
2021-07-23,AR,Argentina,437
2021-07-24,AR,Argentina,256
2021-07-25,AR,Argentina,285
2021-07-26,AR,Argentina,225
2021-07-27,AR,Argentina,137
2021-07-28,AR,Argentina,384
2021-07-29,AR,Argentina,247
2021-07-30,AR,Argentina,470
2021-07-31,AR,Argentina,291
2021-08-01,AR,Argentina,473
2021-08-02,AR,Argentina,135
2021-08-03,AR,Argentina,51
2021-08-04,AR,Argentina,273
2021-08-05,AR,Argentina,402
2021-08-06,AR,Argentina,300
2021-08-07,AR,Argentina,276
2021-08-08,AR,Argentina,190
2021-08-09,AR,Argentina,89
2021-08-10,AR,Argentina,157
2021-08-11,AR,Argentina,502
2021-08-12,AR,Argentina,204
2021-08-13,AR,Argentina,223
2021-08-14,AR,Argentina,181
2021-08-15,AR,Argentina,246
2021-08-16,AR,Argentina,121
2021-08-17,AR,Argentina,105
2021-08-18,AR,Argentina,64
2021-08-19,AR,Argentina,300
2021-08-20,AR,Argentina,247
2021-08-21,AR,Argentina,189
2021-08-22,AR,Argentina,229
2021-08-23,AR,Argentina,147
2021-08-24,AR,Argentina,135
2021-08-25,AR,Argentina,257
2021-08-26,AR,Argentina,197
2021-08-27,AR,Argentina,160
2021-08-28,AR,Argentina,151
2021-08-29,AR,Argentina,153
2021-08-30,AR,Argentina,54
2021-08-31,AR,Argentina,59
2021-09-01,AR,Argentina,224
2021-09-02,AR,Argentina,205
2021-09-03,AR,Argentina,193
2021-09-04,AR,Argentina,190
2021-09-05,AR,Argentina,161
2021-09-06,AR,Argentina,88
2021-09-07,AR,Argentina,67
2021-09-08,AR,Argentina,162
2021-09-09,AR,Argentina,178
2021-09-10,AR,Argentina,111
2021-09-11,AR,Argentina,137
2021-09-12,AR,Argentina,257
2021-09-13,AR,Argentina,46
2021-09-14,AR,Argentina,0
2021-09-15,AR,Argentina,238
2021-09-16,AR,Argentina,176
2021-09-17,AR,Argentina,153
2021-09-18,AR,Argentina,132
2021-09-19,AR,Argentina,185
2021-09-20,AR,Argentina,81
2021-09-21,AR,Argentina,61
2021-09-22,AR,Argentina,90
2021-09-23,AR,Argentina,61
2021-09-24,AR,Argentina,105
2021-09-25,AR,Argentina,88
2021-09-26,AR,Argentina,77
2021-09-27,AR,Argentina,13
2021-09-28,AR,Argentina,0
2021-09-29,AR,Argentina,92
2021-09-30,AR,Argentina,84
2021-10-01,AR,Argentina,141
2021-10-02,AR,Argentina,46
2021-10-03,AR,Argentina,14
2021-10-04,AR,Argentina,6
2021-10-05,AR,Argentina,0
2021-10-06,AR,Argentina,38
2021-10-07,AR,Argentina,40
2021-10-08,AR,Argentina,56
2021-10-09,AR,Argentina,37
2021-10-10,AR,Argentina,42
2021-10-11,AR,Argentina,33
2021-10-12,AR,Argentina,0
2021-10-13,AR,Argentina,0
2021-10-14,AR,Argentina,56
2021-10-15,AR,Argentina,35
2021-10-16,AR,Argentina,51
2021-10-17,AR,Argentina,27
2021-10-18,AR,Argentina,3
2021-10-19,AR,Argentina,3
2021-10-20,AR,Argentina,38
2021-10-21,AR,Argentina,33
2021-10-22,AR,Argentina,33
2020-01-03,AM,Armenia,0
2020-01-04,AM,Armenia,0
2020-01-05,AM,Armenia,0
2020-01-06,AM,Armenia,0
2020-01-07,AM,Armenia,0
2020-01-08,AM,Armenia,0
2020-01-09,AM,Armenia,0
2020-01-10,AM,Armenia,0
2020-01-11,AM,Armenia,0
2020-01-12,AM,Armenia,0
2020-01-13,AM,Armenia,0
2020-01-14,AM,Armenia,0
2020-01-15,AM,Armenia,0
2020-01-16,AM,Armenia,0
2020-01-17,AM,Armenia,0
2020-01-18,AM,Armenia,0
2020-01-19,AM,Armenia,0
2020-01-20,AM,Armenia,0
2020-01-21,AM,Armenia,0
2020-01-22,AM,Armenia,0
2020-01-23,AM,Armenia,0
2020-01-24,AM,Armenia,0
2020-01-25,AM,Armenia,0
2020-01-26,AM,Armenia,0
2020-01-27,AM,Armenia,0
2020-01-28,AM,Armenia,0
2020-01-29,AM,Armenia,0
2020-01-30,AM,Armenia,0
2020-01-31,AM,Armenia,0
2020-02-01,AM,Armenia,0
2020-02-02,AM,Armenia,0
2020-02-03,AM,Armenia,0
2020-02-04,AM,Armenia,0
2020-02-05,AM,Armenia,0
2020-02-06,AM,Armenia,0
2020-02-07,AM,Armenia,0
2020-02-08,AM,Armenia,0
2020-02-09,AM,Armenia,0
2020-02-10,AM,Armenia,0
2020-02-11,AM,Armenia,0
2020-02-12,AM,Armenia,0
2020-02-13,AM,Armenia,0
2020-02-14,AM,Armenia,0
2020-02-15,AM,Armenia,0
2020-02-16,AM,Armenia,0
2020-02-17,AM,Armenia,0
2020-02-18,AM,Armenia,0
2020-02-19,AM,Armenia,0
2020-02-20,AM,Armenia,0
2020-02-21,AM,Armenia,0
2020-02-22,AM,Armenia,0
2020-02-23,AM,Armenia,0
2020-02-24,AM,Armenia,0
2020-02-25,AM,Armenia,0
2020-02-26,AM,Armenia,0
2020-02-27,AM,Armenia,0
2020-02-28,AM,Armenia,0
2020-02-29,AM,Armenia,0
2020-03-01,AM,Armenia,0
2020-03-02,AM,Armenia,0
2020-03-03,AM,Armenia,0
2020-03-04,AM,Armenia,0
2020-03-05,AM,Armenia,0
2020-03-06,AM,Armenia,0
2020-03-07,AM,Armenia,0
2020-03-08,AM,Armenia,0
2020-03-09,AM,Armenia,0
2020-03-10,AM,Armenia,0
2020-03-11,AM,Armenia,0
2020-03-12,AM,Armenia,0
2020-03-13,AM,Armenia,0
2020-03-14,AM,Armenia,0
2020-03-15,AM,Armenia,0
2020-03-16,AM,Armenia,0
2020-03-17,AM,Armenia,0
2020-03-18,AM,Armenia,0
2020-03-19,AM,Armenia,0
2020-03-20,AM,Armenia,0
2020-03-21,AM,Armenia,0
2020-03-22,AM,Armenia,0
2020-03-23,AM,Armenia,0
2020-03-24,AM,Armenia,0
2020-03-25,AM,Armenia,0
2020-03-26,AM,Armenia,0
2020-03-27,AM,Armenia,1
2020-03-28,AM,Armenia,0
2020-03-29,AM,Armenia,0
2020-03-30,AM,Armenia,2
2020-03-31,AM,Armenia,0
2020-04-01,AM,Armenia,0
2020-04-02,AM,Armenia,1
2020-04-03,AM,Armenia,3
2020-04-04,AM,Armenia,0
2020-04-05,AM,Armenia,0
2020-04-06,AM,Armenia,1
2020-04-07,AM,Armenia,0
2020-04-08,AM,Armenia,1
2020-04-09,AM,Armenia,1
2020-04-10,AM,Armenia,1
2020-04-11,AM,Armenia,2
2020-04-12,AM,Armenia,0
2020-04-13,AM,Armenia,1
2020-04-14,AM,Armenia,2
2020-04-15,AM,Armenia,1
2020-04-16,AM,Armenia,1
2020-04-17,AM,Armenia,1
2020-04-18,AM,Armenia,1
2020-04-19,AM,Armenia,0
2020-04-20,AM,Armenia,2
2020-04-21,AM,Armenia,2
2020-04-22,AM,Armenia,0
2020-04-23,AM,Armenia,0
2020-04-24,AM,Armenia,3
2020-04-25,AM,Armenia,1
2020-04-26,AM,Armenia,0
2020-04-27,AM,Armenia,1
2020-04-28,AM,Armenia,1
2020-04-29,AM,Armenia,0
2020-04-30,AM,Armenia,2
2020-05-01,AM,Armenia,1
2020-05-02,AM,Armenia,0
2020-05-03,AM,Armenia,2
2020-05-04,AM,Armenia,4
2020-05-05,AM,Armenia,1
2020-05-06,AM,Armenia,0
2020-05-07,AM,Armenia,2
2020-05-08,AM,Armenia,1
2020-05-09,AM,Armenia,1
2020-05-10,AM,Armenia,1
2020-05-11,AM,Armenia,1
2020-05-12,AM,Armenia,1
2020-05-13,AM,Armenia,1
2020-05-14,AM,Armenia,1
2020-05-15,AM,Armenia,3
2020-05-16,AM,Armenia,3
2020-05-17,AM,Armenia,5
2020-05-18,AM,Armenia,1
2020-05-19,AM,Armenia,3
2020-05-20,AM,Armenia,3
2020-05-21,AM,Armenia,3
2020-05-22,AM,Armenia,4
2020-05-23,AM,Armenia,3
2020-05-24,AM,Armenia,4
2020-05-25,AM,Armenia,6
2020-05-26,AM,Armenia,4
2020-05-27,AM,Armenia,7
2020-05-28,AM,Armenia,15
2020-05-29,AM,Armenia,7
2020-05-30,AM,Armenia,7
2020-05-31,AM,Armenia,4
2020-06-01,AM,Armenia,8
2020-06-02,AM,Armenia,19
2020-06-03,AM,Armenia,12
2020-06-04,AM,Armenia,6
2020-06-05,AM,Armenia,7
2020-06-06,AM,Armenia,7
2020-06-07,AM,Armenia,10
2020-06-08,AM,Armenia,11
2020-06-09,AM,Armenia,6
2020-06-10,AM,Armenia,10
2020-06-11,AM,Armenia,18
2020-06-12,AM,Armenia,13
2020-06-13,AM,Armenia,6
2020-06-14,AM,Armenia,5
2020-06-15,AM,Armenia,16
2020-06-16,AM,Armenia,8
2020-06-17,AM,Armenia,9
2020-06-18,AM,Armenia,7
2020-06-19,AM,Armenia,10
2020-06-20,AM,Armenia,13
2020-06-21,AM,Armenia,18
2020-06-22,AM,Armenia,10
2020-06-23,AM,Armenia,12
2020-06-24,AM,Armenia,14
2020-06-25,AM,Armenia,11
2020-06-26,AM,Armenia,13
2020-06-27,AM,Armenia,10
2020-06-28,AM,Armenia,6
2020-06-29,AM,Armenia,7
2020-06-30,AM,Armenia,10
2020-07-01,AM,Armenia,10
2020-07-02,AM,Armenia,6
2020-07-03,AM,Armenia,10
2020-07-04,AM,Armenia,8
2020-07-05,AM,Armenia,7
2020-07-06,AM,Armenia,7
2020-07-07,AM,Armenia,12
2020-07-08,AM,Armenia,18
2020-07-09,AM,Armenia,14
2020-07-10,AM,Armenia,11
2020-07-11,AM,Armenia,13
2020-07-12,AM,Armenia,6
2020-07-13,AM,Armenia,8
2020-07-14,AM,Armenia,8
2020-07-15,AM,Armenia,11
2020-07-16,AM,Armenia,15
2020-07-17,AM,Armenia,13
2020-07-18,AM,Armenia,11
2020-07-19,AM,Armenia,10
2020-07-20,AM,Armenia,9
2020-07-21,AM,Armenia,12
2020-07-22,AM,Armenia,16
2020-07-23,AM,Armenia,10
2020-07-24,AM,Armenia,4
2020-07-25,AM,Armenia,8
2020-07-26,AM,Armenia,5
2020-07-27,AM,Armenia,6
2020-07-28,AM,Armenia,8
2020-07-29,AM,Armenia,4
2020-07-30,AM,Armenia,5
2020-07-31,AM,Armenia,10
2020-08-01,AM,Armenia,11
2020-08-02,AM,Armenia,5
2020-08-03,AM,Armenia,8
2020-08-04,AM,Armenia,6
2020-08-05,AM,Armenia,2
2020-08-06,AM,Armenia,2
2020-08-07,AM,Armenia,5
2020-08-08,AM,Armenia,8
2020-08-09,AM,Armenia,6
2020-08-10,AM,Armenia,5
2020-08-11,AM,Armenia,7
2020-08-12,AM,Armenia,3
2020-08-13,AM,Armenia,3
2020-08-14,AM,Armenia,5
2020-08-15,AM,Armenia,3
2020-08-16,AM,Armenia,1
2020-08-17,AM,Armenia,6
2020-08-18,AM,Armenia,8
2020-08-19,AM,Armenia,1
2020-08-20,AM,Armenia,3
2020-08-21,AM,Armenia,6
2020-08-22,AM,Armenia,8
2020-08-23,AM,Armenia,2
2020-08-24,AM,Armenia,2
2020-08-25,AM,Armenia,4
2020-08-26,AM,Armenia,3
2020-08-27,AM,Armenia,3
2020-08-28,AM,Armenia,5
2020-08-29,AM,Armenia,3
2020-08-30,AM,Armenia,5
2020-08-31,AM,Armenia,2
2020-09-01,AM,Armenia,2
2020-09-02,AM,Armenia,3
2020-09-03,AM,Armenia,3
2020-09-04,AM,Armenia,4
2020-09-05,AM,Armenia,4
2020-09-06,AM,Armenia,2
2020-09-07,AM,Armenia,3
2020-09-08,AM,Armenia,3
2020-09-09,AM,Armenia,2
2020-09-10,AM,Armenia,1
2020-09-11,AM,Armenia,3
2020-09-12,AM,Armenia,2
2020-09-13,AM,Armenia,5
2020-09-14,AM,Armenia,3
2020-09-15,AM,Armenia,1
2020-09-16,AM,Armenia,3
2020-09-17,AM,Armenia,2
2020-09-18,AM,Armenia,1
2020-09-19,AM,Armenia,2
2020-09-20,AM,Armenia,2
2020-09-21,AM,Armenia,6
2020-09-22,AM,Armenia,2
2020-09-23,AM,Armenia,4
2020-09-24,AM,Armenia,3
2020-09-25,AM,Armenia,2
2020-09-26,AM,Armenia,1
2020-09-27,AM,Armenia,3
2020-09-28,AM,Armenia,6
2020-09-29,AM,Armenia,1
2020-09-30,AM,Armenia,1
2020-10-01,AM,Armenia,4
2020-10-02,AM,Armenia,3
2020-10-03,AM,Armenia,6
2020-10-04,AM,Armenia,5
2020-10-05,AM,Armenia,7
2020-10-06,AM,Armenia,6
2020-10-07,AM,Armenia,5
2020-10-08,AM,Armenia,9
2020-10-09,AM,Armenia,6
